_id	text	concreteness	valence	arousal	imageability	token_length_mean	token_length_median	token_length_std	sentence_length_mean	sentence_length_median	sentence_length_std	syllables_per_token_mean	syllables_per_token_median	syllables_per_token_std	n_tokens	n_unique_tokens	proportion_unique_tokens	n_characters	n_sentences	flesch_reading_ease	flesch_kincaid_grade	gunning_fog	automated_readability_index	coleman_liau_index	lix	rix	dependency_distance_mean	dependency_distance_std	prop_adjacent_dependency_relation_mean	prop_adjacent_dependency_relation_std	pos_prop_ADJ	pos_prop_NOUN	pos_prop_DET	pos_prop_CCONJ	pos_prop_PUNCT	pos_prop_ADV	pos_prop_ADP	pos_prop_VERB	pos_prop_PART	pos_prop_AUX	pos_prop_X	pos_prop_PRON	pos_prop_PROPN	pos_prop_NUM	pos_prop_SCONJ	pos_prop_SPACE
9d948e6db35d16ae86ee86e54263ad28	Sehr unbequeme Bank, historischer Wert, Museumsgegenstand.	4.5382	5.0164	3.9107999999999996	4.8448	8.333333333333334	6.5	4.9216076867444665	6.0	6.0	0.0	2.8333333333333335	2.5	1.950783318453271	6	6	1.0	53	1	-38.954999999999984	20.18333333333334	22.400000000000002	20.82	28.26666666666667	56.0	3.0	2.4444444444444446	0.0	0.4444444444444444	0.0	0.2222222222222222	0.2222222222222222			0.3333333333333333	0.1111111111111111							0.1111111111111111			
9e5e16c0db5190908d32b597a92b6afc															0	0		0	0																											
9f38d971cea40c94d21daf5a45105c5d															0	0		0	0																											
9f38d971cea40c94d21daf5a45395aba	Ein moderner, teurer, Wikinger-Hocker aus Leder, der nicht schön aussieht. Gehört zu Menschen, die sich für nordische Geschichte interessieren.	4.076363636363637	5.826272727272727	4.296181818181818	4.969454545454545	6.2631578947368425	5.0	3.5070171050437224	19.0	19.0	0.0	2.1052631578947367	2.0	1.5524085477634344	19	19	1.0	125	1	9.4447368421053	16.662105263157894	18.126315789473683	17.56947368421053	19.469473684210524	55.84210526315789	7.0	3.64	0.0	0.36	0.0	0.08	0.12	0.04		0.24	0.08	0.12	0.12	0.04			0.12	0.04			
9f38d971cea40c94d21daf5a45491c18															0	0		0	0																											
9fbd7648272ff3696e8cbb9bac072122															0	0		0	0																											
9fc6c5a4f8b9663bfdcf27d9b593d174															0	0		0	0																											
a1c528f37c81cf744c7c8c97f5efec75															0	0		0	0																											
a541d797a41583585a3cf56fb91e94b8															0	0		0	0																											
a541d797a41583585a3cf56fb98c6e5f	Modern, aber nicht teuer, wirkendes Wandregal. Die rote Farbe des Rahmens ist Geschmacksache und passt in die wenigsten gängigen Einrichtungsstile.	4.1533	5.4381	3.6767000000000003	4.5512	6.2	5.0	3.802630668366309	10.0	10.0	4.0	2.1	2.0	1.2609520212918492	20	19	0.95	128	2	19.025000000000006	13.09	18.0	12.771999999999998	17.695999999999994	45.0	3.5	2.5666666666666664	0.43333333333333335	0.4	0.06666666666666668	0.125	0.20833333333333334	0.16666666666666666	0.08333333333333333	0.16666666666666666	0.125	0.041666666666666664		0.041666666666666664	0.041666666666666664						
a61e18e6121ee1fdcb3556fe020c1f11	Sieht zerbrechlich und teuer aus.	3.8800000000000003	4.584333333333333	4.123	4.658666666666666	5.6	5.0	3.32264954516723	5.0	5.0	0.0	1.6	1.0	0.8	5	5	1.0	29	1	66.40000000000003	5.240000000000002	10.0	7.445999999999998	11.207999999999995	25.0	1.0	1.6666666666666667	0.0	0.5	0.0				0.16666666666666666	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.16666666666666666								
a61e18e6121ee1fdcb3556fe0222540e	Erinnert mich an einen Klavierhocker.	5.815	6.424	3.8405	6.329	6.4	5.0	3.8262252939417984	5.0	5.0	0.0	2.0	1.0	1.2649110640673518	5	5	1.0	33	1	32.56000000000003	9.96	18.0	11.214000000000006	15.911999999999995	45.0	2.0	1.8333333333333333	0.0	0.3333333333333333	0.0		0.16666666666666666	0.16666666666666666		0.16666666666666666		0.16666666666666666	0.16666666666666666				0.16666666666666666				
a80c94d6f6baca26d5f4f57ed2219fb4															0	0		0	0																											
a9b33f81baa608fc255892dc14fc0b68	Schlicht und äußerst elegant, bietet Platz für zwei Personen. Die Bank stellt Design über Komfort und steht vermutlich in einem Wartezimmer oder Büro.	4.616866666666667	5.686800000000002	3.7362666666666673	5.305199999999999	5.434782608695652	5.0	2.2808481823659132	11.5	11.5	2.5	1.608695652173913	1.0	0.8203461853962265	23	22	0.9565217391304348	128	2	59.066847826086985	7.8776086956521745	9.817391304347826	9.917826086956524	13.582608695652176	41.934782608695656	3.5	1.9424242424242424	0.12424242424242438	0.5727272727272728	0.027272727272727282		0.2692307692307692	0.07692307692307693	0.11538461538461539	0.11538461538461539	0.15384615384615385	0.11538461538461539	0.11538461538461539						0.038461538461538464		
aafbb18d33ef588ce132e83c3a539f5e															0	0		0	0																											
ab241928ab4796d9c3fc506daac9c542	Einfacher Esszimmerstuhl, zeitloses Design, wirkt bequem.	4.0245999999999995	6.1226	3.1805999999999996	4.3524	8.166666666666666	7.5	3.0230595245361753	6.0	6.0	0.0	2.5	2.5	0.9574271077563381	6	6	1.0	52	1	-10.754999999999995	16.25	22.400000000000002	20.034999999999997	27.286666666666665	56.0	3.0	1.6666666666666667	0.0	0.5555555555555556	0.0	0.2222222222222222	0.2222222222222222			0.3333333333333333	0.1111111111111111		0.1111111111111111								
ab4e6d5169a85481fc9657e23b66db00	"Ein großes gemütliches Bett welches zum Schlafen als paar einlädt. Zu groß für eine Person und zu ""klein"" für Singles mit häufigem Beischlaf."	4.4785	6.104857142857143	4.134428571428571	5.2645	5.0	4.0	2.413728849005567	11.5	11.5	1.5	1.565217391304348	1.0	0.7704367455073632	23	21	0.9130434782608695	119	2	62.74510869565219	7.364565217391306	8.078260869565218	7.870000000000001	11.026086956521738	41.934782608695656	3.5	2.5539772727272725	0.008522727272727293	0.4630681818181818	0.09943181818181818	0.1111111111111111	0.18518518518518517	0.07407407407407407	0.037037037037037035	0.14814814814814814	0.07407407407407407	0.2222222222222222	0.037037037037037035	0.037037037037037035			0.07407407407407407				
ab4e6d5169a85481fc9657e23b83b195	Eine unbequeme Kirchen-Bank welche schlecht konstruiert wurde aber gut verziert wurde.	3.55075	5.3465	4.6671249999999995	4.365874999999999	6.818181818181818	6.0	2.854603357837742	11.0	11.0	0.0	2.272727272727273	2.0	1.212878551284212	11	10	0.9090909090909091	76	1	3.3972727272727354	15.518181818181823	15.309090909090907	16.183636363636367	21.600000000000005	56.45454545454545	5.0	2.0	0.0	0.4166666666666667	0.0	0.08333333333333333	0.08333333333333333	0.16666666666666666		0.08333333333333333	0.25		0.16666666666666666		0.16666666666666666						
ac60d1606fa01999a300409ae95b7e63															0	0		0	0																											
ac60d1606fa01999a300409ae97ba26f															0	0		0	0																											
ad2920eb9d6114f18fd4e53a1d5183b6	Ein blasses Holzbett mit Decke mit einem gingen Muster, darüber eine achtlose hingeworfene Tagesdecke.	5.210454545454545	5.572363636363637	3.387909090909091	5.500272727272727	6.214285714285714	6.0	2.5961116921980354	14.0	14.0	0.0	2.2142857142857144	2.0	1.0809104250301111	14	13	0.9285714285714286	89	1	5.296428571428578	15.99857142857143	14.171428571428573	14.839285714285715	18.625714285714285	56.857142857142854	6.0	3.5	0.0	0.3125	0.0	0.25	0.25	0.1875		0.125	0.0625	0.125									
ad2920eb9d6114f18fd4e53a1d6d9885	Altmodischer dunkler Tisch der Farbe Eiche rustikal mit geschwungenen Beinen und dickem goldenen Dekorband.	5.7522	5.831300000000001	3.4661999999999997	6.486300000000002	6.642857142857143	6.0	3.0144211208584566	14.0	14.0	0.0	2.2857142857142856	2.0	1.0301575072754254	14	14	1.0	94	1	-0.7464285714285381	16.84142857142857	22.742857142857144	16.85785714285715	21.145714285714288	56.857142857142854	6.0	2.6	0.0	0.4666666666666667	0.0	0.26666666666666666	0.4	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667									
ad2920eb9d6114f18fd4e53a1db43a76															0	0		0	0																											
ad4ea8ce549daca234c8fbc31703e6a8															0	0		0	0																											
ad4ea8ce549daca234c8fbc3171cdb00															0	0		0	0																											
ad4ea8ce549daca234c8fbc3172235f9															0	0		0	0																											
ada15fe52e14cef1993e682eb8bc6d5d	Erinnert mich an die Kiefernholz-Kommoden die es früher immer bei Ikea gab.	3.9122	5.9566	3.7042	4.571400000000001	5.25	3.5	4.745612008301283	12.0	12.0	0.0	1.9166666666666667	1.0	1.9346977943739831	12	11	0.9166666666666666	64	1	32.504999999999995	11.706666666666667	11.466666666666667	9.2975	12.603333333333332	28.666666666666664	2.0	4.6923076923076925	0.0	0.3076923076923077	0.0		0.07692307692307693	0.15384615384615385		0.07692307692307693	0.15384615384615385	0.15384615384615385	0.15384615384615385				0.15384615384615385	0.07692307692307693			
af9ee99fa6734c9597e707f7c9d58927															0	0		0	0																											
af9ee99fa6734c9597e707f7c9e0c678															0	0		0	0																											
afbeda90012609a685671b52396c0091	Modern aussehende Bank ohne Rückenlehne.	5.097199999999999	5.3636	4.1126000000000005	4.889200000000001	7.0	6.0	2.9664793948382653	5.0	5.0	0.0	2.6	2.0	1.2000000000000002	5	5	1.0	36	1	-18.19999999999996	17.040000000000003	18.0	14.04	19.439999999999994	45.0	2.0	1.1666666666666667	0.0	0.6666666666666666	0.0	0.16666666666666666	0.3333333333333333			0.16666666666666666	0.16666666666666666	0.16666666666666666									
afbeda90012609a685671b52399c614b	Schlichter und moderner Kleiderschrank mit vielen Fächern, um Ordnung zu halten.	4.374124999999999	5.57275	3.94625	4.948625	6.181818181818182	6.0	3.5114923483323577	11.0	11.0	0.0	1.8181818181818181	2.0	0.7158188976374373	11	11	1.0	70	1	41.8518181818182	10.154545454545456	11.672727272727274	13.186363636363637	17.858181818181816	56.45454545454545	5.0	3.3846153846153846	0.0	0.3076923076923077	0.0	0.07692307692307693	0.3076923076923077	0.07692307692307693	0.07692307692307693	0.15384615384615385		0.07692307692307693	0.07692307692307693	0.07692307692307693						0.07692307692307693	
b19be667223f08dc6e56329597712a73	Eher günstig anmaßender Stuhl mit giftgrüner Sitzschale und Rückenlehne aus vermutlich Plastik, der nicht zu langem Verweilen darauf verleitet.	4.888	5.5924545454545465	3.475090909090909	5.051	6.473684210526316	6.0	2.926618689359546	19.0	19.0	0.0	2.0526315789473686	2.0	1.0499967022768424	19	19	1.0	125	1	13.897368421052647	16.04105263157895	22.33684210526316	18.561052631578953	20.707368421052625	66.36842105263158	9.0	3.619047619047619	0.0	0.47619047619047616	0.0	0.14285714285714285	0.23809523809523808		0.047619047619047616	0.09523809523809523	0.19047619047619047	0.14285714285714285	0.047619047619047616	0.047619047619047616			0.047619047619047616				
b19be667223f08dc6e56329597b24c9c															0	0		0	0																											
b34dd6dd3b4d4d3a4ee82e67a7ad9995	Der Holztisch wirkt durch das dunkle Holz, die dunkle Marmorplatte und die klassischen Verschnörkelungen teuer, hochwertig, schick und alt Bachen.	4.776083333333333	5.12925	3.576166666666666	5.1675	6.15	5.0	3.7185346576306104	20.0	20.0	0.0	1.8	1.0	1.1224972160321824	20	17	0.85	127	1	34.255000000000024	13.450000000000003	16.0	17.536499999999997	18.882	45.0	5.0	3.9166666666666665	0.0	0.4583333333333333	0.0	0.125	0.20833333333333334	0.16666666666666666	0.08333333333333333	0.16666666666666666	0.16666666666666666	0.041666666666666664	0.041666666666666664								
b3733f512e9e61a7e4cd9835b71592c1	Altmodischer Holzhocker, der durch die 2 Stufen in unterschiedlicher Laufrichtung der Musterung außergewöhnlich wirkt.	3.9695714285714288	5.031714285714286	3.7115714285714287	4.421857142857143	7.357142857142857	5.5	4.951293378749535	14.0	14.0	0.0	2.2857142857142856	1.5	1.4846149779161808	14	13	0.9285714285714286	105	1	-0.7464285714285381	16.84142857142857	22.742857142857144	20.222142857142856	25.345714285714283	56.857142857142854	6.0	4.3125	0.0	0.375	0.0	0.125	0.25	0.125		0.125	0.0625	0.125	0.0625				0.0625		0.0625		
b3733f512e9e61a7e4cd9835b73ce0b1															0	0		0	0																											
b3d9eeab6972caacf86b7bf5b4000e5d															0	0		0	0																											
b5077d9624b25b7cfb3960f5040eba7d															0	0		0	0																											
b5f8589ad2a7dc7581c982e78cfd1ef6															0	0		0	0																											
b613e51c2c054f852240ed30e683cbd8															0	0		0	0																											
b741367c9c6ee74ac42754e44457ba94	Säuere alte Uhr mit historischem Wert. Sehr schwer.	4.212833333333333	5.536333333333334	4.085	4.6178333333333335	5.25	4.0	2.7726341266023544	4.0	4.0	2.0	1.75	1.0	1.0897247358851685	8	8	1.0	44	2	54.72500000000002	6.620000000000001	11.600000000000001	5.297499999999999	7.669999999999998	16.5	0.5	1.119047619047619	0.4523809523809524	0.5476190476190476	0.11904761904761904	0.3	0.2			0.2	0.2	0.1									
b8b234e09c1e4a0a2e22c51982b464a8	Wuchtiges Sofa mit viel Platz, bequemer Stoffbezug, als Liegesofa geeignet, hochwertige Verarbeitung mit stabiler Polsterung.	4.910545454545455	6.074636363636364	3.26109090909091	5.060454545454545	7.133333333333334	8.0	3.0521395046025592	15.0	15.0	0.0	2.533333333333333	3.0	1.2578641509408806	15	14	0.9333333333333333	111	1	-22.70999999999995	20.153333333333332	30.0	19.668	24.170666666666666	75.0	9.0	3.473684210526316	0.0	0.5263157894736842	0.0	0.21052631578947367	0.2631578947368421	0.05263157894736842		0.21052631578947367		0.15789473684210525	0.05263157894736842					0.05263157894736842			
b8b234e09c1e4a0a2e22c51982e6920e	Dunkelbraun furnierter Garderobenschrank, kantiges Design.	5.05875	4.870750000000001	3.039	5.48175	10.4	10.0	3.7202150475476548	5.0	5.0	0.0	3.2	3.0	0.9797958971132712	5	5	1.0	54	1	-68.95999999999995	24.120000000000008	34.0	30.054000000000002	39.432	85.0	4.0	1.7142857142857142	0.0	0.42857142857142855	0.0	0.2857142857142857	0.2857142857142857			0.2857142857142857								0.14285714285714285			
b9b17e265f1c3838dd07e6ab487cc2f2	Stark gebraucht und ungemachte Betten, sehr unordentlich. Erinnert an ein Gefängnis oder billiges Schullandheim.	4.550111111111112	4.745888888888889	4.645444444444444	5.250111111111112	6.857142857142857	7.0	3.377597262153397	7.0	7.0	0.0	2.142857142857143	2.0	1.1248582677159729	14	14	1.0	99	2	18.44428571428574	12.425714285714289	19.942857142857143	14.367142857142852	20.291428571428565	57.0	3.5	2.2152777777777777	0.3402777777777777	0.4722222222222222	0.02777777777777779	0.11764705882352941	0.17647058823529413	0.058823529411764705	0.11764705882352941	0.17647058823529413	0.17647058823529413	0.058823529411764705	0.11764705882352941								
b9b17e265f1c3838dd07e6ab488c92a4															0	0		0	0																											
b9b17e265f1c3838dd07e6ab48a6f6df	Sehr teures Markenprodukt. Tastatur auf ergonomischer Höhe. Für Gamer mit hohen Ansprüchen an Hardware-Abeces und großem Geldbeutel.	4.505	5.279888888888888	3.875111111111111	4.4559999999999995	6.647058823529412	5.0	3.984398640441435	5.666666666666667	4.0	3.0912061651652345	2.4705882352941178	2.0	1.818779392204742	17	17	1.0	116	3	-7.928431372548999	15.772941176470592	14.031372549019608	12.710980392156863	18.061176470588233	40.96078431372549	2.0	1.41969696969697	0.490071301571951	0.5954545454545453	0.14578560808999905	0.2	0.3		0.05	0.15	0.05	0.2						0.05			
b9b17e265f1c3838dd07e6ab48c3c61e	Praktische Sitzbank für Häuser im ländlichen Stil mit Stangen zur Aufbewahrung von Schuhen. Perfekt wenn die Schuhe nass sind, zum Abtropfen.	4.987374999999998	5.695687499999999	3.3618124999999996	5.359	5.619047619047619	4.0	2.819594541540469	10.5	10.5	2.5	1.7142857142857142	1.0	0.8806305718527109	21	21	1.0	121	2	51.1489285714286	8.733571428571427	11.81904761904762	10.285714285714285	14.420952380952372	48.595238095238095	4.0	2.1214285714285714	0.021428571428571352	0.5571428571428572	0.15714285714285714	0.08333333333333333	0.3333333333333333	0.041666666666666664		0.125	0.08333333333333333	0.25			0.041666666666666664					0.041666666666666664	
b9b17e265f1c3838dd07e6ab48cffdd7															0	0		0	0																											
ba080a6aa24f73a73acf29c074aa0374															0	0		0	0																											
ba9d704a0226f2b9af0704c5b362c8b2															0	0		0	0																											
bb2981a82e4fbe7d429c55c61271c0dd	Eine teure, modern aussehende Sitzbank, die vermutlich von einem bekannten Designer entworfen wurde. Scheint bequemer als Holzsitzbänke zu sein.	4.080153846153846	5.737615384615383	4.023153846153846	4.6452307692307695	6.421052631578948	6.0	2.925672023092062	9.5	9.5	3.5	2.210526315789474	2.0	1.0552598766191275	19	19	1.0	126	2	10.181973684210504	14.199210526315792	18.53684210526316	13.56315789473684	18.84	56.868421052631575	4.5	2.9955357142857144	0.5669642857142858	0.3705357142857143	0.058035714285714274	0.13043478260869565	0.13043478260869565	0.08695652173913043		0.17391304347826086	0.08695652173913043	0.08695652173913043	0.08695652173913043	0.043478260869565216	0.08695652173913043		0.043478260869565216	0.043478260869565216			
bb5a14caf2834ea7933db4265db6ddc3	Das Holz wirkt billig und auch die Polster sehen aufgrund der Farben nicht hochwertig aus. Sie steht in einer kleinen Essküche in einer Mietwohnung.	4.290733333333335	5.827133333333334	3.5933999999999995	4.981133333333333	5.125	5.0	2.3507534253227553	12.0	12.0	3.0	1.625	1.0	0.7534642216677135	24	22	0.9166666666666666	125	2	57.18000000000001	8.265	11.466666666666667	8.708749999999998	11.868333333333332	37.0	3.0	2.4375	0.4375	0.5	0.0	0.038461538461538464	0.19230769230769232	0.19230769230769232	0.038461538461538464	0.07692307692307693	0.11538461538461539	0.15384615384615385	0.11538461538461539	0.038461538461538464			0.038461538461538464				
bb5a14caf2834ea7933db4265dbff51e															0	0		0	0																											
bb5a14caf2834ea7933db4265dfa4efd	Ein bequemer Hocker, der früher zum Melken von Tieren verwendet wurde.	4.737125	5.5385	3.60325	5.166875000000001	5.2727272727272725	6.0	2.004127971368055	11.0	11.0	0.0	1.7272727272727273	2.0	0.7496555682941201	11	11	1.0	60	1	49.54272727272729	9.081818181818182	11.672727272727274	8.904545454545453	12.512727272727268	29.181818181818183	2.0	3.3076923076923075	0.0	0.46153846153846156	0.0	0.07692307692307693	0.23076923076923078	0.07692307692307693		0.15384615384615385	0.07692307692307693	0.15384615384615385	0.07692307692307693		0.07692307692307693		0.07692307692307693				
bbafb04a002d0941602230186d6b7f47															0	0		0	0																											
bbafb04a002d0941602230186da7363b															0	0		0	0																											
bd0357bdb33357d9bc5d5e11450f2d5f															0	0		0	0																											
c106b5213702f43ace910834c3bc0987															0	0		0	0																											
c40b3da04ad5338391d64ae5885b84e9															0	0		0	0																											
c5a688f7e0a3ea366a87bcbbd6d1930f															0	0		0	0																											
c61d02d5908d88d83fa9f9cb2f676cba	Verspielte Tee- bzw. Kaffeetasse im Wildkatzenlook, witzig, Zweck: Geldgeschenk, Herkunft: USA, Preis: 20 €.	4.376625000000001	5.72875	4.564	4.4087499999999995	5.866666666666666	5.0	4.047495796442811	15.0	15.0	0.0	1.8666666666666667	1.0	1.0873004286866728	15	15	1.0	96	1	33.690000000000026	12.286666666666669	16.666666666666668	13.701999999999998	16.722666666666658	48.33333333333333	5.0	4.826086956521739	0.0	0.30434782608695654	0.0		0.2608695652173913		0.043478260869565216	0.34782608695652173	0.043478260869565216	0.043478260869565216				0.043478260869565216		0.13043478260869565	0.043478260869565216		0.043478260869565216
c6f4a2081e37903bbd3d832a34780ac7	Sehr düster, schlichte einfache Formen ohne besondere Ausformung.	2.942142857142857	5.222857142857142	3.8815714285714287	3.4295714285714283	7.0	7.0	2.179449471770337	8.0	8.0	0.0	2.375	2.0	0.8569568250501305	8	8	1.0	58	1	-2.2099999999999795	15.555000000000003	18.2	15.54	21.659999999999993	58.0	4.0	2.1	0.0	0.5	0.0	0.3	0.2			0.2	0.2	0.1									
c6f4a2081e37903bbd3d832a3495b84f	Akustikgitarre, nicht ganz so aufdringlich wie die elektrische Variante.	3.833799999999999	6.095	3.8207999999999998	4.2052000000000005	6.888888888888889	5.0	4.228066131208989	9.0	9.0	0.0	2.3333333333333335	1.0	1.632993161855452	9	9	1.0	64	1	0.30000000000001137	15.453333333333337	21.37777777777778	15.516666666666666	21.417777777777776	53.44444444444444	4.0	2.909090909090909	0.0	0.36363636363636365	0.0	0.09090909090909091	0.18181818181818182	0.09090909090909091		0.18181818181818182	0.2727272727272727	0.09090909090909091		0.09090909090909091							
c6f4a2081e37903bbd3d832a34977952															0	0		0	0																											
c6f4a2081e37903bbd3d832a34f2ef6f															0	0		0	0																											
c72edffdb34b12d9b7dce52ae8a99208	Nicht sehr ansprechendes, orientalisch wirkender Schemel.	3.9674	6.1438	3.4424	4.7856	8.333333333333334	8.0	3.3499585403736303	6.0	6.0	0.0	2.5	2.5	1.2583057392117916	6	6	1.0	52	1	-10.754999999999995	16.25	22.400000000000002	20.82	28.26666666666667	72.66666666666666	4.0	1.625	0.0	0.5	0.0	0.125	0.125			0.25	0.375			0.125							
c8dacab3dce7f916b3f73edefbd7d015															0	0		0	0																											
c8dacab3dce7f916b3f73edefbf1e8d2															0	0		0	0																											
c8e211fae94188401b2a6b2410ab67a4	Bequemer Bürostuhl mit schnittigem Design.	5.19825	5.80475	3.674	5.89725	7.4	8.0	2.727636339397171	5.0	5.0	0.0	2.4	3.0	0.8	5	5	1.0	38	1	-1.2799999999999727	14.68	26.0	15.924	21.791999999999998	65.0	3.0	1.5	0.0	0.5	0.0	0.16666666666666666	0.16666666666666666			0.16666666666666666		0.16666666666666666						0.3333333333333333			
c907938d77fa7a49966b2779f644df25	Versuch einen einfachen unbrauchbaren Schreibtisch mit Design in den Tischbeinen Nancy aussehen zu lassen.	4.418	5.963700000000001	3.832	5.3697	6.571428571428571	6.0	3.499271061118826	14.0	14.0	0.0	2.0	2.0	0.9258200997725514	14	14	1.0	93	1	23.42500000000001	13.470000000000002	17.02857142857143	16.521428571428565	20.72571428571428	56.857142857142854	6.0	3.6	0.0	0.4	0.0	0.13333333333333333	0.26666666666666666	0.13333333333333333		0.06666666666666667		0.13333333333333333	0.13333333333333333	0.06666666666666667				0.06666666666666667			
c907938d77fa7a49966b2779f65c0ca8	Einem BDSM-Traum entflohen.	2.755	4.4030000000000005	5.718999999999999	4.447	8.0	9.0	2.160246899469287	3.0	3.0	0.0	3.3333333333333335	3.0	1.247219128924647	3	3	1.0	25	1	-78.20999999999998	24.913333333333338	27.866666666666664	17.75	21.37333333333333	69.66666666666666	2.0	0.75	0.0	0.75	0.0		0.25	0.25		0.25			0.25								
c907938d77fa7a49966b2779f66373d9	Fürs Kinderzimmer gemacht, erinnert ein wenig an einen Schrank in einer Burg o.ä. verspielte Formen und Farben.	4.598	6.078545454545455	3.797818181818182	5.087454545454545	5.470588235294118	5.0	2.6372366789952815	17.0	17.0	0.0	1.7647058823529411	1.0	0.9411764705882353	17	17	1.0	95	1	40.2858823529412	11.863529411764706	16.211764705882356	12.836470588235294	14.62588235294118	46.411764705882355	5.0	2.9473684210526314	0.0	0.47368421052631576	0.0	0.05263157894736842	0.2631578947368421	0.15789473684210525	0.05263157894736842	0.10526315789473684		0.15789473684210525	0.10526315789473684				0.05263157894736842		0.05263157894736842		
c92077cfd01dced21a978b3fa74193d6															0	0		0	0																											
c92077cfd01dced21a978b3fa74d0ddc															0	0		0	0																											
c92077cfd01dced21a978b3fa750e036	Simples Sofa, das gemütlich aussieht.	5.566666666666666	6.012666666666667	3.607333333333333	6.597666666666666	6.2	7.0	2.3151673805580453	5.0	5.0	0.0	2.0	2.0	0.6324555320336759	5	5	1.0	33	1	32.56000000000003	9.96	10.0	10.272000000000002	14.735999999999994	65.0	3.0	2.0	0.0	0.42857142857142855	0.0	0.14285714285714285	0.14285714285714285			0.2857142857142857	0.14285714285714285		0.14285714285714285				0.14285714285714285				
c9dd868f66a9e3a9314e1a6aabd0a3b5	Alter Schrank zum Verstauen von altem Geschirr. Wert abhängig vom Zustand und Alter. Eher altbacken.	4.1191818181818185	5.074363636363636	3.6007272727272723	4.513454545454545	5.533333333333333	5.0	2.186829262247563	5.0	6.0	2.160246899469287	1.7333333333333334	2.0	0.7717224601860151	15	14	0.9333333333333333	86	3	55.12000000000003	6.813333333333336	10.0	7.131999999999998	10.815999999999999	45.0	2.0	1.2400793650793651	0.4133179873044212	0.6686507936507936	0.03647773077549651	0.1111111111111111	0.2777777777777778		0.05555555555555555	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.05555555555555555								
ca02250471315025bacac3f3cd37babe															0	0		0	0																											
ca02250471315025bacac3f3cd77dd45															0	0		0	0																											
ca02ef228fc18e5caecb88c668349cd2	Ein Utensil für jede spiel begeisterte Hausfrau, veraltet.	4.067833333333334	5.8198333333333325	4.3645000000000005	4.383333333333333	6.125	6.0	2.666341125962693	8.0	8.0	0.0	2.0	2.0	1.0	8	8	1.0	51	1	29.515000000000015	11.130000000000003	13.200000000000001	11.418749999999996	16.514999999999997	58.0	4.0	3.2	0.0	0.4	0.0	0.1	0.3	0.2		0.2		0.1	0.1								
cbc4a90f5a3c2975960e82562c7218dc															0	0		0	0																											
cbf2b38de73bcf7efe98e4e725919d01															0	0		0	0																											
cd6973555593db1abba6347f37aa4e84															0	0		0	0																											
cd6973555593db1abba6347f37c5a50a															0	0		0	0																											
ce10b6ab2158686a652cd5a1d3a8b142	Holzaufsteller weist geschwungene Formen auf, Globus ist gelblich → alt Würde ich im Arbeitszimmer meines Großvaters verorten.	4.7204444444444436	5.6306666666666665	3.4650000000000003	4.849555555555557	6.352941176470588	6.0	3.8339225263059586	17.0	17.0	0.0	2.0588235294117645	2.0	1.1098801331831298	17	17	1.0	110	1	15.403529411764737	15.334117647058822	18.564705882352943	16.99235294117647	19.81411764705882	52.294117647058826	6.0	3.0526315789473686	0.0	0.42105263157894735	0.0	0.10526315789473684	0.21052631578947367	0.05263157894736842		0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684		0.10526315789473684		0.05263157894736842	0.05263157894736842			
cf6b00d23e22b8bfa5355f822301ea03															0	0		0	0																											
cf6b00d23e22b8bfa5355f8223d85b5d															0	0		0	0																											
d005b373c32533b3384b4fb119846832	Altmodische Komödie aus dunklem Holz, die nicht nach Massenware, sondern nach Einzelanfertigung aussieht.	4.605666666666668	4.932888888888889	4.166111111111111	5.074333333333333	6.923076923076923	7.0	3.8121574441119592	13.0	13.0	0.0	2.230769230769231	2.0	1.5268794800984007	13	12	0.9230769230769231	93	1	4.916923076923098	15.803076923076926	17.50769230769231	17.67769230769231	22.630769230769236	66.84615384615384	7.0	3.75	0.0	0.375	0.0	0.125	0.25		0.0625	0.1875		0.1875	0.0625	0.0625			0.0625				
d005b373c32533b3384b4fb119b70c90															0	0		0	0																											
d616be75df2fcb94ee7f0bb9374e9e3e															0	0		0	0																											
d616be75df2fcb94ee7f0bb937b0cfd7															0	0		0	0																											
d6b111e5f04ac9afe4e807cab0ad4c40															0	0		0	0																											
d7ece01f84652f96ffeb4e89b4f2d362	Sieht aus wie der Brockhaus. Aber mit Magie? Aber unvollständig und nicht numerisch sortiert, das geht gar nicht.	3.8036666666666665	5.017444444444445	4.024222222222223	4.440666666666667	5.111111111111111	4.0	2.7464904654018394	6.0	5.0	2.943920288775949	1.4444444444444444	1.0	0.8314794192830981	18	16	0.8888888888888888	96	3	78.54500000000002	3.7944444444444443	6.844444444444445	5.643333333333331	9.319999999999997	28.22222222222222	1.3333333333333333	1.6944444444444444	0.501540835701883	0.4166666666666667	0.06804138174397717		0.09090909090909091	0.045454545454545456	0.13636363636363635	0.18181818181818182	0.13636363636363635	0.13636363636363635	0.13636363636363635	0.09090909090909091			0.045454545454545456				
d957dac7928872735032c7f8ccc25024															0	0		0	0																											
